SummonerName,WinLoss,Lane,Champion,Q casts,W casts,E casts,R casts,ChampLevel,CS,Kills,Deaths,Assists,Exp,Damage,Shielding,Healing,Total Damage Taken,Wards Placed,Wards Killed,Vision Score,Penta Kills,Game Time seconds,Crowd Control,Time spent dead,Kill participation,Team damage percentage,Skillshots hit,Skillshots dodged,Solo kills,Turret plates taken
Gus,True,UTILITY,Soraka,56,61,24,6,12,5,1,4,25,9228,3884,1158,34162,10289,18,3,46,0,1503,112,55,1.1818181818181819,0.0409936406800642,15,35,0,0
Omnî,True,TOP,Singed,165,17,27,6,15,171,3,4,6,13328,10140,0,315,13808,9,2,19,0,1442,419,98,0.5625,0.12056818070057897,0,7,0,1
honeythief,True,JUNGLE,MonkeyKing,135,43,81,14,13,29,3,5,13,10856,15213,0,8207,24668,6,9,35,0,1442,135,115,1,0.18088838268607563,0,8,1,2
Incursio,True,MIDDLE,Katarina,78,66,0,14,15,182,18,1,7,13848,34494,0,5870,20465,3,4,20,0,1442,30,14,1.5625,0.41014791755404817,0,11,3,3
Incantation,True,BOTTOM,Ezreal,209,30,21,9,13,151,5,4,9,10953,15821,0,971,13805,6,4,12,0,1442,33,82,0.875,0.18812206573369605,58,11,0,2
BioPanther,True,UTILITY,Renata,24,21,51,6,13,32,4,2,16,10254,8433,5027,534,8677,29,9,63,0,1442,235,64,1.25,0.10027345332560118,25,20,0,2
Toppy,False,TOP,Tryndamere,32,21,84,4,14,197,2,3,1,11961,8133,0,6572,18598,8,2,14,0,1442,62,77,0.09090909090909091,0.14988668456287477,0,16,0,0
Kišee,False,JUNGLE,LeeSin,145,111,103,7,12,21,5,10,7,9687,15558,55,6621,29054,15,3,29,0,1442,399,238,0.36363636363636365,0.2867154550601934,27,32,1,0
Anshiqichuang,False,MIDDLE,Sylas,51,47,117,25,13,170,4,7,3,10853,12232,0,2293,20232,9,3,16,0,1442,268,156,0.21212121212121213,0.22542691404001958,8,30,0,0
DW Danteh,False,BOTTOM,Kaisa,65,19,58,4,12,190,2,7,3,9422,8245,0,2252,16235,7,5,15,0,1442,0,193,0.15151515151515152,0.15195185037370168,5,20,0,0
gunkrab0,False,UTILITY,Bard,55,50,27,7,10,6,3,6,9,7114,10094,0,2081,18640,30,2,50,0,1442,187,168,0.36363636363636365,0.18601909596321056,41,22,0,0
Mogur1,True,TOP,Sett,60,18,33,5,15,194,2,1,6,14495,6052,0,2092,13415,10,4,18,0,1463,177,27,0.5333333333333333,0.0989581557396056,0,6,0,0
SKT Jankos,True,JUNGLE,Lillia,185,65,80,6,15,52,12,0,7,14554,17355,0,13167,20807,5,3,25,0,1463,382,0,1.2666666666666666,0.28377720431866327,11,7,1,4
Incursio,True,MIDDLE,Katarina,64,43,0,6,14,142,5,5,10,11665,12897,0,2497,16883,3,1,7,0,1463,25,126,1,0.21088338566096967,1,9,0,0
A P,True,BOTTOM,Lucian,58,30,45,7,14,161,10,5,8,11705,16104,0,868,12362,8,11,23,0,1463,11,94,1.2,0.2633129780300889,11,2,0,5
Ironpup,True,UTILITY,Nami,44,62,65,10,13,23,3,4,25,10031,8750,0,9086,10172,41,13,84,0,1463,187,79,1.8666666666666667,0.14306827625067253,16,8,0,5
slogdogs fart,False,TOP,Yorick,125,12,41,2,15,212,1,3,1,13112,10550,0,3677,13755,7,2,12,0,1463,131,48,0.0625,0.23566677362023422,4,4,1,4
hogor many girls,False,JUNGLE,Taliyah,159,44,47,2,13,54,4,8,5,10600,11423,0,3757,19082,3,5,14,0,1463,571,251,0.28125,0.2551602187873313,56,14,1,0
373737373737 ,False,MIDDLE,Pantheon,73,24,32,4,12,109,4,8,2,8700,8454,0,898,14911,9,1,18,0,1463,30,236,0.1875,0.18885224984964885,3,11,1,0
YehudiHopki,False,BOTTOM,Kaisa,53,15,57,5,12,194,5,7,4,9012,10267,0,344,12993,8,6,12,0,1463,10,128,0.28125,0.22933975852386823,6,6,0,0
K1LD3Rn3S5,False,UTILITY,Pyke,28,53,34,3,11,41,1,6,6,7402,4073,0,2339,13464,38,12,58,0,1463,39,147,0.21875,0.09098099921891739,11,15,0,1
slogdogs fart,True,TOP,Darius,58,77,12,4,15,182,8,3,5,13200,13935,0,2687,15948,7,1,10,0,1323,166,51,0.9285714285714286,0.22238550882656977,0,12,6,5
McSpicy Lover,True,JUNGLE,Nidalee,213,261,138,234,15,42,7,3,11,13454,11551,0,14279,20503,6,5,24,0,1323,187,83,1.2857142857142858,0.1843386703181279,16,20,1,4
xtd,True,MIDDLE,Talon,41,54,87,8,14,139,10,1,6,13013,14992,0,2072,12423,2,5,18,0,1323,94,35,1.1428571428571428,0.2392507024261525,43,9,4,2
Gumayusi1,True,BOTTOM,Kaisa,61,25,163,4,14,180,6,3,10,11442,13462,0,945,10239,9,3,21,0,1323,53,76,1.1428571428571428,0.21482782309612192,14,10,2,4
K1LD3Rn3S5,True,UTILITY,Pyke,30,44,30,12,12,31,9,4,7,8990,8722,0,3002,11573,31,13,76,0,1323,49,99,1.1428571428571428,0.1391972953330279,20,15,2,4
zorenous,False,TOP,Gwen,59,12,85,13,12,145,0,8,2,9182,7528,0,921,15979,8,0,10,0,1323,36,170,0.05,0.1662121054563322,16,9,0,0
Incursio,False,JUNGLE,Kayn,109,40,45,13,12,47,6,10,3,9388,10779,0,4783,19530,1,3,9,0,1323,86,238,0.225,0.2379959327092158,3,14,2,0
MIDLANEGIGACHAD,False,MIDDLE,Vex,63,20,37,13,12,149,2,6,5,9664,10186,0,475,11010,5,2,9,0,1323,454,162,0.175,0.22489850692726834,29,34,0,0
YehudiHopki,False,BOTTOM,Ezreal,162,35,27,8,11,142,6,7,2,8142,13482,0,522,14320,9,6,8,0,1323,61,139,0.2,0.2976711061488466,67,13,1,0
Luquhorijy,False,UTILITY,Leona,27,20,21,9,10,28,0,9,4,6535,3316,237,122,16712,18,4,22,0,1323,36,176,0.1,0.07322234875833704,14,18,0,0
Ironpup,False,TOP,Irelia,252,29,45,10,15,207,3,9,9,14034,15690,0,3005,31292,12,4,38,0,1890,111,380,0.34285714285714286,0.15516020948052933,26,41,1,0
EDG Viper,False,JUNGLE,Kindred,212,66,58,7,16,46,11,5,6,16327,19312,0,19692,29358,1,13,37,0,1890,332,122,0.4857142857142857,0.19097342415274182,22,36,1,2
Irelfish,False,MIDDLE,Lissandra,104,58,69,19,15,183,9,7,11,13983,25783,0,1947,20656,11,2,20,0,1890,341,288,0.5714285714285714,0.2549634466710846,40,22,0,3
qonnecc,False,BOTTOM,Anivia,97,16,83,112,17,189,14,6,10,16734,31822,0,3247,24617,22,4,33,0,1890,1054,211,0.6857142857142857,0.31468116358358644,27,25,4,5
SEN Sinatraa,False,UTILITY,Nautilus,38,40,28,11,14,30,1,8,19,12819,8516,1898,2175,22312,35,3,59,0,1890,423,220,0.5714285714285714,0.08422175611205782,22,50,0,5
slogdogs fart,True,TOP,Yorick,169,22,67,11,18,221,8,7,7,18429,25238,0,7216,29701,10,2,16,0,1890,359,247,0.39473684210526316,0.22965032239508032,4,51,1,5
Pipimao,True,JUNGLE,Taliyah,209,32,58,13,16,76,12,6,12,15573,33216,0,5515,27218,3,9,25,0,1890,527,236,0.631578947368421,0.30223596271951075,113,42,0,0
Incursio,True,MIDDLE,Yone,250,89,66,10,16,200,10,11,10,16069,25268,0,2568,33126,10,8,30,0,1890,127,340,0.5263157894736842,0.22991600876375817,11,61,1,3
UNEDUCATED KID,True,BOTTOM,Jinx,111,37,21,5,15,171,3,7,12,13859,19249,0,1440,19535,10,9,29,0,1890,118,214,0.39473684210526316,0.17515612883960177,27,20,0,0
1MightyBullDog3,True,UTILITY,Renata,35,21,59,8,15,31,2,7,22,13385,6928,6615,1680,19847,33,7,58,0,1890,186,203,0.631578947368421,0.06304157728204897,28,49,0,0
Thiensf,False,TOP,Camille,196,45,97,8,16,234,10,10,2,15968,21026,0,2285,29541,10,2,25,0,1736,158,276,0.3333333333333333,0.29662978880855967,1,26,5,3
honeythief,False,JUNGLE,MonkeyKing,141,49,88,22,15,40,6,4,5,13235,13980,0,7753,23166,18,4,41,0,1736,187,73,0.3055555555555556,0.19723607376422128,0,15,1,2
Mikru,False,MIDDLE,Galio,73,22,58,3,14,166,2,8,7,12254,18597,506,2136,29947,6,1,13,0,1736,141,251,0.25,0.2623689294701419,29,52,1,5
Gayson,False,BOTTOM,Ezreal,225,24,28,14,13,196,2,8,3,10670,13474,0,1384,17204,7,3,13,0,1736,0,215,0.1388888888888889,0.19010171386787064,75,15,0,3
Luquhorijy,False,UTILITY,Lulu,45,51,56,8,11,18,1,6,7,8405,3803,3315,377,13822,32,9,70,0,1736,224,164,0.2222222222222222,0.05366349408920655,35,22,1,3
ustegnaz,True,TOP,Riven,403,58,129,24,16,165,7,8,11,16151,19573,0,5952,29641,7,3,18,0,1736,112,206,0.8571428571428571,0.21586003352885008,12,11,4,1
Invictis,True,JUNGLE,Rengar,177,81,91,10,16,44,7,4,10,15113,16958,0,11065,29380,3,2,17,0,1736,237,131,0.8095238095238095,0.1870233484951974,17,16,0,0
Incursio,True,MIDDLE,Katarina,75,64,0,10,16,195,11,6,4,15249,24108,0,7913,27268,2,4,14,0,1736,0,180,0.7142857142857143,0.2658757683515312,0,5,4,0
Hoopa1,True,BOTTOM,Xayah,80,43,76,5,16,243,10,0,9,16111,21192,0,1834,8974,14,4,32,0,1736,80,0,0.9047619047619048,0.23371626786807045,51,8,1,4
Fruitcake,True,UTILITY,Renata,46,20,71,7,14,14,0,3,22,12177,8843,5411,767,12448,27,8,57,0,1736,196,72,1.0476190476190477,0.09752458175635084,43,11,0,3
ollwig,False,TOP,Aatrox,213,42,122,10,14,165,1,11,3,12690,14751,0,8432,33407,9,1,13,0,1807,305,313,0.10810810810810811,0.21243217213613452,18,27,1,0
dahunzi,False,JUNGLE,LeeSin,156,140,92,5,13,40,2,7,4,10270,7753,322,5694,25449,7,4,20,0,1807,337,264,0.16216216216216217,0.1116577777648708,13,26,1,1
all hail m4,False,MIDDLE,Cassiopeia,169,40,590,11,17,237,11,9,0,18347,23569,0,8631,30813,7,4,25,0,1807,598,271,0.2972972972972973,0.33942198091272596,13,50,6,1
Hoopa1,False,BOTTOM,Kaisa,67,34,151,5,13,245,3,6,3,10543,17406,0,2105,18941,15,7,29,0,1807,31,189,0.16216216216216217,0.25066608137127994,13,24,0,2
slogdogs fart,False,UTILITY,Braum,56,25,23,7,12,32,1,4,5,9011,5959,2676,1420,19045,35,9,58,0,1807,135,88,0.16216216216216217,0.08582198781498879,27,54,0,0
zorenous,True,TOP,Karma,199,53,162,84,17,225,5,3,14,17863,24265,2975,9886,18413,14,0,36,0,1807,1705,127,1.0555555555555556,0.2311955549146205,139,13,4,2
Creabhop,True,UTILITY,Blitzcrank,33,37,42,12,13,36,0,5,11,11237,9776,48,3,12950,32,12,84,0,1807,242,133,0.6111111111111112,0.09314661417615742,23,19,0,1
Incursio,True,MIDDLE,Katarina,82,59,0,11,16,145,8,6,12,16273,24068,0,3778,21509,5,2,17,0,1807,44,209,1.1111111111111112,0.22931757260840416,1,36,1,0
Mikru,True,BOTTOM,Lucian,100,61,75,12,17,275,13,3,8,16996,27779,0,1232,17258,14,9,35,0,1807,1,72,1.1666666666666667,0.2646774125100311,26,6,1,1
honeythief,True,JUNGLE,MonkeyKing,176,63,95,27,16,50,11,1,6,15640,19066,0,11876,23134,16,16,62,0,1807,122,14,0.9444444444444444,0.18166284579078687,0,11,2,2
antzo,True,TOP,Nasus,225,18,46,11,17,206,7,4,9,18281,19575,0,4631,34247,9,2,22,0,1928,74,147,0.8421052631578947,0.19548226595947793,0,5,1,0
scritchy scratch,True,JUNGLE,Teemo,88,71,0,61,17,22,6,3,15,17800,26373,0,6577,31054,6,12,43,0,1928,669,86,1.105263157894737,0.26336576904610326,0,7,0,0
Omnî,True,MIDDLE,Singed,147,26,24,12,17,189,9,6,11,17629,19740,0,4662,40005,5,3,20,0,1928,879,237,1.0526315789473684,0.19712782380075802,0,11,1,2
Hoopa1,True,BOTTOM,Kaisa,98,51,169,7,17,308,15,2,4,18085,28015,0,2298,20417,16,7,47,0,1928,114,49,1,0.2797609238700423,21,6,1,1
Essie,True,UTILITY,Soraka,83,63,43,10,16,10,0,4,25,15665,6435,2621,41115,15954,21,4,46,0,1928,218,128,1.3157894736842106,0.06426321732361846,53,4,0,0
haibiandegushi,False,BOTTOM,Lucian,88,50,60,15,14,249,7,8,5,12806,25939,0,677,28613,10,7,22,0,1928,7,294,0.32432432432432434,0.2480700931855822,18,16,0,0
Incursio,False,JUNGLE,Kayn,192,69,69,20,15,44,5,10,4,13605,18860,0,12692,33301,1,3,17,0,1928,294,384,0.24324324324324326,0.18036983132710963,4,19,2,1
ssr89mid,False,MIDDLE,Malzahar,105,86,108,15,16,237,2,8,5,16191,25557,0,1520,20244,9,1,18,0,1928,592,237,0.1891891891891892,0.24440936611111921,65,12,0,4
12inch,False,TOP,MonkeyKing,112,16,66,24,16,216,4,7,3,15890,22293,0,4273,29796,12,1,33,0,1928,39,260,0.1891891891891892,0.2131975814721624,0,14,1,3
Hayden Tieng Sii,False,UTILITY,Nami,51,88,88,11,14,16,1,4,11,11480,11915,0,12170,12834,29,7,54,0,1928,277,119,0.32432432432432434,0.11395312790402656,22,9,0,1
haibiandegushi,True,BOTTOM,Twitch,29,39,23,6,14,179,5,3,8,11626,9664,0,2257,12317,8,6,23,0,1530,366,78,0.6842105263157895,0.14344946860105193,2,21,0,0
Wx OC15141355,True,JUNGLE,Nidalee,320,303,198,339,16,47,15,1,8,15426,27862,0,19874,22179,4,12,37,0,1530,143,0,1.2105263157894737,0.4135596719315116,19,11,0,2
ssr89mid,True,MIDDLE,Malzahar,90,65,70,6,14,161,5,5,7,12623,10245,0,841,12174,9,1,26,0,1530,211,170,0.631578947368421,0.15207806953383216,30,29,2,3
12inch,True,TOP,MonkeyKing,87,16,50,23,14,143,4,4,7,12312,14401,0,3317,21540,11,2,18,0,1530,45,135,0.5789473684210527,0.21375981918895143,0,13,1,0
Essie,True,UTILITY,Thresh,34,34,19,5,13,48,2,6,16,10680,5197,2883,1624,13582,17,6,42,0,1530,120,122,0.9473684210526315,0.07715297074465284,12,29,0,2
Tronnie Sins,False,TOP,Aatrox,136,18,113,7,14,177,4,8,2,12024,12601,0,6129,24865,11,1,20,0,1530,175,204,0.1935483870967742,0.2131579670943573,11,8,1,1
scritchy scratch,False,JUNGLE,Diana,92,42,58,9,13,38,5,5,6,10916,14850,0,6722,21058,6,4,24,0,1530,76,171,0.3548387096774194,0.251196819275439,15,17,3,0
Incursio,False,MIDDLE,Zoe,178,14,23,26,13,134,5,8,5,10688,16771,0,1116,15591,7,1,10,0,1530,100,175,0.3225806451612903,0.28369743289390265,44,12,1,0
Hoopa1,False,BOTTOM,Xayah,56,36,50,5,14,196,3,4,7,11624,9864,0,886,14172,13,1,19,0,1530,47,87,0.3225806451612903,0.16685623444494643,38,11,0,5
1800 TOASTER,False,UTILITY,Rakan,21,41,31,5,11,41,2,6,7,7917,5030,2207,780,12909,38,9,83,0,1530,63,140,0.2903225806451613,0.0850915462913546,10,26,1,1
Lily,True,TOP,Singed,154,15,46,9,17,211,6,2,11,17562,19899,0,2519,24180,12,3,33,0,1706,341,39,0.8095238095238095,0.19029994590272337,1,30,4,2
Wx OC15141355,True,JUNGLE,Nidalee,342,305,194,350,17,34,17,6,10,17539,28138,0,19118,31015,3,5,26,0,1706,159,170,1.2857142857142858,0.2690823642056378,20,40,4,0
Mikru,True,MIDDLE,Irelia,246,28,68,5,16,220,5,7,7,15903,18453,0,2848,26210,12,2,27,0,1706,86,223,0.5714285714285714,0.1764691863301912,17,20,2,0
haibiandegushi,True,BOTTOM,Lucian,88,55,70,13,16,239,10,3,13,15647,29561,0,1247,23654,10,6,37,0,1706,33,80,1.0952380952380953,0.282693346587826,14,27,0,4
Luquhorijy,True,UTILITY,Yuumi,39,189,85,9,15,1,6,3,17,13202,8517,3622,18699,7317,25,1,46,0,1706,33,61,1.0952380952380953,0.08145515697362159,97,38,0,3
top gap,False,TOP,Gwen,100,17,136,30,17,257,5,8,3,16595,27039,0,5037,31586,13,3,32,0,1706,104,233,0.18181818181818182,0.33915798072504594,70,31,3,5
Incursio,False,JUNGLE,Viego,138,117,62,14,15,72,8,7,4,13636,14715,0,9924,29770,3,6,20,0,1706,306,199,0.2727272727272727,0.1845775501825994,12,39,0,2
ssr89mid,False,MIDDLE,Sylas,74,47,111,17,14,166,5,10,4,12218,16551,0,3714,26155,7,1,13,0,1706,361,281,0.20454545454545456,0.20760673454222703,13,71,0,2
Anshiqichuang,False,BOTTOM,Kaisa,70,25,145,7,14,235,3,8,3,12193,13022,0,2017,22106,6,2,13,0,1706,32,179,0.13636363636363635,0.1633425060208585,7,28,0,0
EU MADLIFE,False,UTILITY,Nami,52,56,60,8,12,5,0,11,9,8718,8396,0,6181,19598,32,4,69,0,1706,139,308,0.20454545454545456,0.10531522852926915,7,18,0,0
ollwig,False,TOP,Darius,75,97,27,13,17,199,11,10,6,17011,25196,0,7473,34913,12,1,22,0,2076,193,277,0.4358974358974359,0.29604709944425817,0,14,2,0
Śpace Invader ,False,JUNGLE,JarvanIV,75,40,77,13,14,15,2,9,17,12663,11901,0,8736,36113,6,4,28,0,2076,228,248,0.48717948717948717,0.13983864290493797,0,28,0,0
love leona,False,MIDDLE,Anivia,115,27,97,127,17,229,3,7,5,17182,14758,0,2050,22887,6,2,20,0,2076,1173,206,0.20512820512820512,0.17340812498866734,17,14,0,1
Hoopa1,False,BOTTOM,Jinx,519,61,17,12,15,258,10,6,9,14208,29659,0,3381,17921,20,11,42,0,2076,126,190,0.48717948717948717,0.34848883375660017,22,11,0,1
AuS jenats,False,UTILITY,Lulu,39,82,83,9,15,36,2,7,22,13739,3593,5041,1542,17690,38,7,72,0,2076,200,204,0.6153846153846154,0.04221729890553638,23,12,0,0
XiaoChaoMeng,True,TOP,MonkeyKing,109,24,53,23,16,173,5,6,7,15865,16776,0,5164,23324,12,4,26,0,2076,42,198,0.42857142857142855,0.1538844877837436,0,11,1,0
JuJo,True,JUNGLE,XinZhao,75,121,0,12,16,69,5,6,15,16298,15427,0,18031,35656,8,8,36,0,2076,759,254,0.7142857142857143,0.14150669195522322,0,26,1,0
Incursio,True,MIDDLE,Katarina,100,75,0,12,17,252,16,5,5,18290,39202,0,7316,27367,2,5,26,1,2076,82,225,0.75,0.3595801207208554,1,19,4,2
cxvhzio,True,BOTTOM,Ezreal,369,44,66,18,16,223,11,6,11,16196,28277,0,1601,17212,15,7,55,0,2076,210,223,0.7857142857142857,0.25937273145880824,82,21,0,2
1MightyBullDog3,True,JUNGLE,Karma,83,22,129,43,14,34,2,5,24,12505,9338,4439,1074,13152,44,13,95,0,2076,223,114,0.9285714285714286,0.08565596808136958,42,26,0,2
AtomicLoaf,True,TOP,Sett,87,12,33,7,18,199,9,5,5,18561,25700,0,4538,39458,1,3,11,0,2068,130,197,0.4117647058823529,0.19592731037208744,0,144,3,1
Saving Pvt Ryan,True,JUNGLE,Rammus,72,81,46,13,17,40,11,5,26,18132,30941,0,14707,38699,6,2,26,0,2068,881,141,1.088235294117647,0.23588587859253046,0,257,0,4
Riceball,True,MIDDLE,Galio,79,24,47,8,17,148,7,9,16,16947,28007,1383,5033,31293,11,1,22,0,2068,145,301,0.6764705882352942,0.21351647875629648,30,212,2,0
Houston,True,BOTTOM,Lucian,90,55,70,9,18,195,23,7,13,19056,40481,0,2133,24210,8,4,27,0,2068,154,199,1.0588235294117647,0.3086098271386941,21,78,0,1
3ft Ranga,True,UTILITY,Leona,31,38,17,9,15,29,2,8,17,13087,6041,193,2197,21345,26,2,64,0,2068,51,185,0.5588235294117647,0.04606050514039151,15,170,1,1
DankSinatrah,False,TOP,Nasus,191,31,34,8,17,152,6,9,6,17746,17512,0,3924,40816,9,0,13,0,2068,894,323,0.23076923076923078,0.14934245375170693,1,7,3,1
TheBruiserMan,False,JUNGLE,Talon,102,186,109,13,16,34,6,9,7,15465,15633,0,11945,33540,14,4,28,0,2068,288,367,0.25,0.13332106138189267,70,8,1,0
Shanghai Shivers,False,MIDDLE,Vladimir,200,16,106,9,17,230,6,6,8,17616,28474,0,27017,38071,6,1,9,0,2068,132,232,0.2692307692307692,0.2428249599167053,0,16,3,4
Incursio,False,BOTTOM,Varus,85,32,33,9,15,171,11,12,10,14222,30941,0,2193,22522,6,1,10,0,2068,247,363,0.40384615384615385,0.26386053040446755,72,5,3,3
Vixxy,False,UTILITY,MissFortune,58,44,67,17,15,70,5,16,13,14439,24701,0,59,27815,22,4,46,0,2068,320,487,0.34615384615384615,0.2106509945452275,171,4,1,3
Assassintoad,False,TOP,TahmKench,86,20,11,16,13,163,3,7,1,10833,10008,0,2959,22462,6,0,9,0,1414,238,248,0.11764705882352941,0.19512469239705857,26,20,1,0
Incursio,False,JUNGLE,Kayn,135,57,54,11,14,39,4,5,3,11809,12261,0,9633,22853,0,3,9,0,1414,222,155,0.20588235294117646,0.23904431084503772,2,33,1,0
Chirp,False,MIDDLE,Kassadin,46,57,43,83,13,146,7,12,1,10769,14629,0,2649,23867,4,3,12,0,1414,111,276,0.23529411764705882,0.28521554079538897,3,26,2,1
ssr89mid,False,BOTTOM,Lucian,57,20,24,6,12,183,1,5,5,9288,10677,0,1687,12215,5,1,7,0,1414,0,96,0.17647058823529413,0.2081716902986839,8,24,0,0
Miss Wophie,False,UTILITY,Braum,38,15,19,5,10,25,0,5,9,7214,3715,1235,269,13652,28,3,33,0,1414,94,102,0.2647058823529412,0.07244376566383086,27,26,0,0
antzo,True,TOP,Nasus,107,14,31,8,14,108,4,2,5,12461,6462,0,1251,14845,5,0,8,0,1414,59,49,0.5625,0.09016757370724238,0,5,1,0
merl,True,JUNGLE,Nunu,90,57,174,5,14,20,4,3,18,12053,9888,0,15490,25647,3,3,32,0,1414,306,96,1.375,0.13796380353861903,106,10,0,2
Kišee,True,MIDDLE,Taliyah,175,29,60,17,16,213,7,3,5,15354,18692,0,1910,12537,2,3,20,0,1414,437,115,0.75,0.26078538294784065,147,9,4,4
Jolyne Cujoh,True,BOTTOM,Tristana,37,38,38,5,15,241,17,2,7,14393,31104,0,2886,15984,8,5,29,0,1414,40,21,1.5,0.4339467878490751,0,6,1,9
Hayden Tieng Sii,True,UTILITY,Nautilus,37,25,23,5,12,28,2,6,14,9828,5528,396,1167,14014,22,5,44,0,1414,231,100,1,0.07713645195722284,15,13,0,1
top gap,True,TOP,Irelia,375,32,61,10,18,342,7,9,8,22263,28191,0,7971,41785,17,6,49,0,2254,76,279,0.5555555555555556,0.2488704531822319,27,19,3,3
2020 08 04,True,JUNGLE,Kindred,234,62,52,8,18,64,6,9,13,18974,24176,0,19762,31568,6,15,36,0,2254,243,262,0.7037037037037037,0.2134249667865544,43,20,1,0
Omnî,True,MIDDLE,Zilean,325,178,177,12,18,244,5,2,16,20963,15125,1200,11882,16295,15,7,46,0,2254,412,81,0.7777777777777778,0.13352387054111692,80,20,0,1
haibiandegushi,True,BOTTOM,Tristana,50,43,68,5,18,289,11,5,6,18384,34299,0,2270,26061,12,11,41,0,2254,95,144,0.6296296296296297,0.3027954124167491,0,18,0,1
Aladoric,True,UTILITY,Rakan,62,69,110,13,16,42,1,2,24,15979,11484,9045,9242,18337,72,9,108,0,2254,106,44,0.9259259259259259,0.10138529707334766,35,20,0,0
slogdogs fart,False,TOP,Yorick,175,24,76,9,18,281,6,8,5,20966,22223,0,7629,32162,13,5,30,0,2254,215,277,0.3793103448275862,0.2127106295325679,2,92,2,3
Luquhorijy,False,JUNGLE,Rammus,150,133,60,11,17,30,9,4,9,17333,20618,0,10905,34378,2,9,30,0,2254,788,136,0.6206896551724138,0.1973512172723332,0,67,3,0
Incursio,False,MIDDLE,Katarina,88,60,0,12,17,231,2,7,10,17032,24938,0,5214,29531,5,5,18,0,2254,41,265,0.41379310344827586,0.23869106391132494,3,49,1,0
scritchy scratch,False,BOTTOM,Kaisa,99,44,63,10,17,258,8,7,5,16700,25081,0,1325,24212,20,8,41,0,2254,19,209,0.4482758620689655,0.24006195195872362,12,25,0,0
TTV CupcakeOCE,False,UTILITY,Bard,77,92,39,10,15,62,2,4,12,14058,11616,2432,10827,22763,85,35,173,0,2254,709,71,0.4827586206896552,0.11118513732505032,44,29,0,0
magoorí,False,TOP,Sivir,136,83,28,17,18,386,4,6,3,26448,21961,0,1201,20796,15,0,40,0,2529,125,200,0.1346153846153846,0.18322124838148274,84,5,2,2
Vulnir,False,MIDDLE,Akshan,72,14,38,8,17,216,2,9,2,16613,6579,0,813,24428,12,4,26,0,2529,13,431,0.07692307692307693,0.054889756003393485,37,12,0,1
ExplodingSeamen,False,JUNGLE,Garen,130,19,102,9,18,59,11,12,6,19446,26735,0,8247,57966,1,8,29,0,2529,465,537,0.3269230769230769,0.22305373279945856,0,24,2,0
Incursio,False,UTILITY,Zyra,113,111,55,24,17,51,10,10,16,16833,47815,0,1359,34320,14,4,26,0,2529,361,387,0.5,0.39891800398011984,29,22,2,1
Vixxy,False,BOTTOM,Kalista,94,17,55,6,16,212,7,15,10,16430,16770,0,4438,40058,15,1,43,0,2529,82,523,0.3269230769230769,0.13991725883554537,17,13,0,1
Addidson,True,UTILITY,Karma,85,27,181,30,18,18,1,9,26,18519,11261,12220,3175,24314,24,9,74,0,2529,142,198,0.7941176470588235,0.0730340217108124,49,6,0,0
Akiha,True,TOP,Teemo,52,68,0,81,18,257,13,7,6,21949,35563,0,2066,24818,10,3,22,0,2529,538,339,0.5588235294117647,0.23063669934225206,0,15,1,0
Hoooyaaa,True,JUNGLE,Garen,158,39,169,16,18,58,15,5,12,27786,41503,0,15258,52808,2,5,23,0,2529,645,234,0.7941176470588235,0.26915313896215315,0,9,6,2
uneedsalt,True,MIDDLE,Vex,110,54,67,35,18,225,9,4,13,21525,24338,0,5566,23592,12,0,36,0,2529,932,188,0.6470588235294118,0.15783716170621545,46,11,0,0
ScottiBoi,True,BOTTOM,Ezreal,391,90,70,26,18,239,14,9,14,25322,41531,0,6076,30902,16,5,39,0,2529,861,273,0.8235294117647058,0.26933897827856695,120,6,8,0
ACE King OfGhost,True,JUNGLE,LeeSin,306,231,214,12,18,101,14,1,8,18961,21171,1292,12740,34760,20,4,45,0,1976,630,45,0.6666666666666666,0.23170869777671046,23,7,3,2
Incursio,True,UTILITY,Renata,70,29,54,9,14,10,3,7,11,11835,16096,3963,3604,24042,11,2,23,0,1976,212,183,0.42424242424242425,0.17617192039465723,47,14,0,4
Vixxy,True,BOTTOM,Kalista,72,7,65,6,14,135,3,10,8,12614,22368,0,3023,31910,11,4,25,0,1976,149,231,0.3333333333333333,0.24481332745680118,20,14,0,4
ScrubofEons,True,MIDDLE,AurelionSol,89,85,16,12,15,141,6,8,12,14007,14984,0,2880,25552,12,2,33,0,1976,334,273,0.5454545454545454,0.16400219971294885,0,3,3,4
Vai,True,TOP,Nasus,176,20,42,11,16,166,7,6,7,16451,16748,0,6762,42589,2,1,11,0,1976,680,253,0.42424242424242425,0.1833038546588823,0,4,2,1
GlassHalffull77,False,MIDDLE,Viktor,89,15,83,52,14,133,1,5,2,11830,6556,0,730,9734,6,2,26,0,1976,130,71,0.09375,0.05932358998930643,34,1,0,0
Addidson,False,BOTTOM,Vayne,116,0,11,11,15,167,14,7,9,14477,36692,0,4699,28005,9,2,18,0,1976,52,220,0.71875,0.3319734190185436,64,13,1,0
Akiha,False,TOP,Teemo,38,58,0,67,16,175,3,8,6,15722,32166,0,826,20660,7,2,14,0,1976,397,238,0.28125,0.29103013363560065,0,16,1,0
